epoch,train_loss,train_acc,train_precision,train_recall,train_f1,val_loss,val_acc,val_precision,val_recall,val_f1
36,0.36573795220219946,84.93975903614458,0.859251667302695,0.857429718875502,0.8155391722815222,0.4216559698724836,82.17636022514071,0.7899382669885874,0.8217636022514071,0.7912287042541325
37,0.375870847175399,84.85943775100401,0.8563523301137098,0.8562248995983935,0.8137572016248286,0.4234548031053668,81.80112570356472,0.7847993569600633,0.8180112570356473,0.7884356216676593
38,0.3744380329746798,84.65863453815261,0.8590845942283546,0.8610441767068273,0.8241446388680707,0.42573595315385715,81.61350844277673,0.7856290765081849,0.8161350844277674,0.7915341193049149
39,0.36804081084259066,84.65863453815261,0.8516636788216874,0.8546184738955823,0.8116762765033182,0.4192497973482336,82.3639774859287,0.7947029212669529,0.8236397748592871,0.7972172527424638
40,0.38694817876241294,83.855421686747,0.8547839546532378,0.8534136546184738,0.807547291073054,0.4216043797599442,82.17636022514071,0.7892401691219283,0.8217636022514071,0.7896084851639991
41,0.3621849215174296,84.77911646586345,0.8643971855381903,0.8594377510040161,0.8183544424944341,0.4243364459913622,82.17636022514071,0.7906858964767091,0.8217636022514071,0.7927977737982229
42,0.3680986570067195,85.14056224899599,0.863893583383307,0.8590361445783132,0.8176176041431387,0.41327205770011244,82.3639774859287,0.791630748947822,0.8236397748592871,0.7893186918294522
43,0.36433496410588184,84.4578313253012,0.8545362737499705,0.8578313253012049,0.8184250951820897,0.4266553130874491,81.61350844277673,0.7845306419902555,0.8161350844277674,0.7900840361385555
44,0.36865464221521554,84.8995983935743,0.8603445941845647,0.8582329317269076,0.8170156406365547,0.42045834308269997,81.42589118198875,0.777776716354035,0.8142589118198874,0.782438333906938
45,0.36620413531740026,84.65863453815261,0.8527393166405107,0.8566265060240964,0.816246463737594,0.42967184036131423,81.98874296435272,0.7881785747239566,0.8198874296435272,0.7913907689051861
46,0.3700724465061862,84.6987951807229,0.8603445941845647,0.8582329317269076,0.8170156406365547,0.41932389419700594,81.98874296435272,0.7890755533608559,0.8198874296435272,0.7929027262050693
47,0.3783101805721421,84.29718875502007,0.8518404976600021,0.8582329317269076,0.8207891475960035,0.4210244328845956,81.61350844277673,0.7834481854547588,0.8161350844277674,0.7885881996676749
48,0.37168317844111276,84.65863453815261,0.8486724676483712,0.8546184738955823,0.8130158033002519,0.41638904312314506,82.17636022514071,0.7906858964767091,0.8217636022514071,0.7927977737982229
49,0.37496889180926435,84.73895582329317,0.8510308788122994,0.8542168674698796,0.8109288117653443,0.41947782257708105,81.80112570356472,0.7847993569600633,0.8180112570356473,0.7884356216676593
50,0.38262065163099146,84.49799196787149,0.8760560803420128,0.8686746987951808,0.8343612526102487,0.42339697647944624,81.80112570356472,0.7857680892536231,0.8180112570356473,0.7899876207308889
